,ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
2998,0.374,,,,0.767,,rg2 0tw,0.7090000000000001
2999,0.374,,,,0.767,,rg2 0tp,0.7090000000000001
3000,0.149,,,,0.431,,rg2 0ud,0.698
3001,0.19,6.0,0.02,,0.385,,rg2 0sn,0.816
3002,0.10300000000000001,,,,0.31,,rg2 0ug,0.58
3003,0.376,11.0,0.04,,0.565,,rg2 0ub,0.606
3004,0.10300000000000001,,,,0.31,,rg2 0ul,0.58
3005,0.374,,,,0.767,,rg2 0tl,0.7090000000000001
3006,0.20199999999999999,3.0,0.01,,0.42200000000000004,,rg2 0qz,0.726
3007,0.433,3.0,0.012,,0.544,,rg2 0qd,0.644
3008,0.374,,,,0.767,,rg2 0tu,0.7090000000000001
3009,0.433,3.0,0.012,,0.544,,rg2 0uf,0.644
3010,0.433,3.0,0.012,,0.544,,rg2 0ua,0.644
3011,0.10300000000000001,,,,0.31,,rg2 0uh,0.58
3012,0.149,,,,0.431,,rg2 0up,0.698
3013,0.159,,,,0.419,,rg2 0uy,0.636
3014,0.433,3.0,0.012,,0.544,,rg2 0ur,0.644
3015,0.149,,,,0.431,,rg2 0ut,0.698
3016,0.159,,,,0.419,,rg2 0uw,0.636
3017,0.149,,,,0.431,,rg2 0te,0.698
3018,0.433,3.0,0.012,,0.544,,rg2 0wf,0.644
3019,0.374,,,,0.767,,rg2 0uj,0.7090000000000001
3020,0.374,,,,0.767,,rg2 0ts,0.7090000000000001
3021,0.433,3.0,0.012,,0.544,,rg2 0uz,0.644
3022,0.433,3.0,0.012,,0.544,,rg2 0wh,0.644
3023,0.433,3.0,0.012,,0.544,,rg2 0wq,0.644
3024,0.159,,,,0.419,,rg2 0un,0.636
3025,0.374,,,,0.767,,rg2 0wt,0.7090000000000001
3026,0.374,,,,0.767,,rg2 0tr,0.7090000000000001
3027,0.433,3.0,0.012,,0.544,,rg2 0we,0.644
3028,0.21,2.0,0.008,,0.433,,rg2 0sr,0.535
3029,0.374,,,,0.767,,rg2 0wy,0.7090000000000001
3030,0.433,3.0,0.012,,0.544,,rg2 0wg,0.644
3031,0.159,,,,0.419,,rg2 0ux,0.636
3032,0.374,,,,0.767,,rg2 0wr,0.7090000000000001
3033,0.374,,,,0.767,,rg2 0xd,0.7090000000000001
3034,0.433,3.0,0.012,,0.544,,rg2 0wx,0.644
3035,0.433,3.0,0.012,,0.544,,rg2 0us,0.644
3036,0.374,,,,0.767,,rg2 0wb,0.7090000000000001
3037,0.159,,,,0.419,,rg2 0xf,0.636
3038,0.10300000000000001,,,,0.31,,rg2 0xa,0.58
3039,0.374,,,,0.767,,rg2 0wz,0.7090000000000001
3040,0.433,3.0,0.012,,0.544,,rg2 0xb,0.644
3041,0.374,,,,0.767,,rg2 0ws,0.7090000000000001
3042,0.433,3.0,0.012,,0.544,,rg2 0xj,0.644
3043,0.374,,,,0.767,,rg2 0xg,0.7090000000000001
3044,0.433,3.0,0.012,,0.544,,rg2 0xh,0.644
3045,0.433,3.0,0.012,,0.544,,rg2 0xw,0.644
3046,0.433,3.0,0.012,,0.544,,rg2 0xq,0.644
3047,0.374,,,,0.767,,rg2 0ww,0.7090000000000001
3048,0.374,,,,0.767,,rg2 0xz,0.7090000000000001
3049,0.149,,,,0.431,,rg2 0ya,0.698
3050,0.159,,,,0.419,,rg2 0yd,0.636
3051,0.159,,,,0.419,,rg2 0xx,0.636
3052,0.433,3.0,0.012,,0.544,,rg2 0xe,0.644
3053,0.433,3.0,0.012,,0.544,,rg2 0yf,0.644
3054,0.159,,,,0.419,,rg2 0yb,0.636
3055,0.159,,,,0.419,,rg2 0yh,0.636
3056,0.159,,,,0.419,,rg2 0yj,0.636
3057,0.159,,,,0.419,,rg2 0yl,0.636
3058,0.374,,,,0.767,,rg2 0wu,0.7090000000000001
3059,0.433,3.0,0.012,,0.544,,rg2 0wj,0.644
3060,0.159,,,,0.419,,rg2 0yq,0.636
3061,0.149,,,,0.431,,rg2 0ye,0.698
3062,0.374,,,,0.767,,rg2 0tj,0.7090000000000001
3063,0.149,,,,0.431,,rg2 0xt,0.698
3064,0.149,,,,0.431,,rg2 0yw,0.698
3065,0.433,3.0,0.012,,0.544,,rg2 0xp,0.644
3066,0.149,,,,0.431,,rg2 0yy,0.698
3067,0.149,,,,0.431,,rg2 0yp,0.698
3068,0.433,3.0,0.012,,0.544,,rg2 0yr,0.644
3069,0.433,3.0,0.012,,0.544,,rg2 0yu,0.644
3070,0.149,,,,0.431,,rg2 0yz,0.698
3071,0.433,3.0,0.012,,0.544,,rg2 0xs,0.644
3072,0.433,3.0,0.012,,0.544,,rg2 0xr,0.644
3073,0.20199999999999999,3.0,0.01,,0.42200000000000004,,rg2 0tq,0.726
3074,0.159,,,,0.419,,rg2 0yt,0.636
3075,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6af,0.627
3076,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ae,0.627
3077,0.433,3.0,0.012,,0.544,,rg2 0yg,0.644
3078,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ah,0.627
3079,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6al,0.627
3080,0.433,3.0,0.012,,0.544,,rg2 0zj,0.644
3081,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ap,0.627
3082,0.149,,,,0.431,,rg2 6aa,0.698
3083,0.433,3.0,0.012,,0.544,,rg2 0ys,0.644
3084,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ag,0.627
3085,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6aq,0.627
3086,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ar,0.627
3087,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6at,0.627
3088,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6as,0.627
3089,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ax,0.627
3090,0.374,,,,0.767,,rg2 0xu,0.7090000000000001
3091,0.149,,,,0.431,,rg2 6dd,0.698
3092,0.149,,,,0.431,,rg2 6da,0.698
3093,0.433,3.0,0.012,,0.544,,rg2 0zl,0.644
3094,0.149,,,,0.431,,rg2 6dg,0.698
3095,0.39299999999999996,,,,0.442,,rg2 6ad,0.96
3096,0.149,,,,0.431,,rg2 6dh,0.698
3097,0.159,,,,0.419,,rg2 0yx,0.636
3098,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ge,0.627
3099,0.433,3.0,0.012,,0.544,,rg2 0wd,0.644
3100,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6gf,0.627
3101,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6gp,0.627
3102,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ub,0.627
3103,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ab,0.627
3104,0.149,,,,0.431,,rg2 6db,0.698
3105,0.149,,,,0.431,,rg2 6fw,0.698
3106,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6gb,0.627
3107,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6uh,0.627
3108,0.39299999999999996,,,,0.442,,rg2 6ug,0.96
3109,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ua,0.627
3110,0.39299999999999996,,,,0.442,,rg2 6un,0.96
3111,0.39299999999999996,,,,0.442,,rg2 6up,0.96
3112,0.39299999999999996,,,,0.442,,rg2 6uq,0.96
3113,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6uu,0.627
3114,0.39299999999999996,,,,0.442,,rg2 6uf,0.96
3115,0.159,,,,0.419,,rg2 0yn,0.636
3116,0.39299999999999996,,,,0.442,,rg2 6ul,0.96
3117,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6aj,0.627
3118,0.159,,,,0.419,,rg2 0xy,0.636
3119,0.39299999999999996,,,,0.442,,rg2 6uw,0.96
3120,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6aw,0.627
3121,0.42200000000000004,3.0,0.012,,0.505,,rg2 7aa,0.78
3122,0.374,,,,0.767,,rg2 6wg,0.7090000000000001
3123,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6au,0.627
3124,0.149,,,,0.431,,rg2 6dt,0.698
3125,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6an,0.627
3126,0.14800000000000002,2.0,0.005,,0.42700000000000005,,rg2 0xl,0.5920000000000001
3127,0.433,3.0,0.012,,0.544,,rg2 7af,0.644
3128,0.39299999999999996,,,,0.442,,rg2 6ue,0.96
3129,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7ap,0.764
3130,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6ud,0.627
3131,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6wa,0.627
3132,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6xa,0.627
3133,0.551,6.0,0.019,,0.373,,rg2 7at,0.81
3134,0.42200000000000004,3.0,0.012,,0.505,,rg2 7ab,0.78
3135,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7au,0.764
3136,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6uj,0.627
3137,0.24600000000000002,2.0,0.006999999999999999,,0.555,,rg2 6gj,0.627
3138,0.381,6.0,0.016,,0.39,,rg2 7ax,0.752
3139,0.226,36.0,0.079,,0.081,,rg2 7az,0.585
3140,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7ba,0.764
3141,0.42200000000000004,3.0,0.012,,0.505,,rg2 7aq,0.78
3142,0.551,6.0,0.019,,0.373,,rg2 7bd,0.81
3143,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7ar,0.764
3144,0.25,101.0,0.086,,0.013000000000000001,,rg2 7bh,0.708
3145,0.212,12.0,0.047,,0.33899999999999997,,rg2 7ad,0.599
3146,0.433,3.0,0.012,,0.544,,rg2 6xd,0.644
3147,0.381,6.0,0.016,,0.39,,rg2 7bg,0.752
3148,0.42200000000000004,3.0,0.012,,0.505,,rg2 7ae,0.78
3149,0.374,,,,0.767,,rg2 6xb,0.7090000000000001
3150,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7aj,0.764
3151,0.10300000000000001,3.0,0.008,,0.319,,rg2 7bs,0.6890000000000001
3152,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7as,0.764
3153,0.462,14.0,0.033,,0.298,,rg2 7an,0.718
3154,0.442,1.0,0.006,,0.29600000000000004,,rg2 7bp,0.8140000000000001
3155,0.226,36.0,0.079,,0.081,,rg2 7be,0.585
3156,0.442,1.0,0.006,,0.29600000000000004,,rg2 7bw,0.8140000000000001
3157,0.42200000000000004,3.0,0.012,,0.505,,rg2 7ah,0.78
3158,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dg,0.768
3159,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dh,0.768
3160,0.25,101.0,0.086,,0.013000000000000001,,rg2 7de,0.708
3161,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7al,0.764
3162,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7ay,0.764
3163,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dq,0.768
3164,0.25,101.0,0.086,,0.013000000000000001,,rg2 7bn,0.708
3165,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dl,0.768
3166,0.42200000000000004,3.0,0.012,,0.505,,rg2 7ag,0.78
3167,0.46399999999999997,9.0,0.027000000000000003,,0.435,,rg2 7bb,0.764
3168,0.242,2.0,0.006,,0.408,,rg2 7dr,0.758
3169,0.469,20.0,0.07,,0.386,,rg2 7dx,0.561
3170,0.242,2.0,0.006,,0.408,,rg2 7ds,0.758
3171,0.25,101.0,0.086,,0.013000000000000001,,rg2 7bj,0.708
3172,0.42200000000000004,3.0,0.012,,0.505,,rg2 7aw,0.78
3173,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dn,0.768
3174,0.56,37.0,0.084,,0.29100000000000004,,rg2 7ed,0.768
3175,0.242,2.0,0.006,,0.408,,rg2 7dt,0.758
3176,0.242,2.0,0.006,,0.408,,rg2 7ee,0.758
3177,0.226,36.0,0.079,,0.081,,rg2 7ef,0.585
3178,0.56,37.0,0.084,,0.29100000000000004,,rg2 7eb,0.768
3179,0.163,4.0,0.01,,0.41200000000000003,,rg2 7ej,0.72
3180,0.25,6.0,0.017,,0.33899999999999997,,rg2 7bq,0.66
3181,0.56,37.0,0.084,,0.29100000000000004,,rg2 7ea,0.768
3182,0.469,20.0,0.07,,0.386,,rg2 7dp,0.561
3183,0.106,,,,0.318,,rg2 7eq,0.774
3184,0.106,,,,0.318,,rg2 7ep,0.774
3185,0.226,36.0,0.079,,0.081,,rg2 7es,0.585
3186,0.524,33.0,0.053,,0.08199999999999999,,rg2 7et,0.768
3187,0.242,2.0,0.006,,0.408,,rg2 7dz,0.758
3188,0.106,,,,0.318,,rg2 7er,0.774
3189,0.20199999999999999,4.0,0.012,,0.488,,rg2 7en,0.768
3190,0.524,33.0,0.053,,0.08199999999999999,,rg2 7ex,0.768
3191,0.524,33.0,0.053,,0.08199999999999999,,rg2 7ey,0.768
3192,0.226,36.0,0.079,,0.081,,rg2 7ha,0.585
3193,0.106,,,,0.318,,rg2 7eg,0.774
3194,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dw,0.768
3195,0.524,33.0,0.053,,0.08199999999999999,,rg2 7hd,0.768
3196,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dj,0.768
3197,0.56,37.0,0.084,,0.29100000000000004,,rg2 7hg,0.768
3198,0.242,2.0,0.006,,0.408,,rg2 7du,0.758
3199,0.524,33.0,0.053,,0.08199999999999999,,rg2 7hj,0.768
3200,0.442,1.0,0.006,,0.29600000000000004,,rg2 7he,0.8140000000000001
3201,0.226,36.0,0.079,,0.081,,rg2 7eu,0.585
3202,0.163,4.0,0.01,,0.41200000000000003,,rg2 7el,0.72
3203,0.106,,,,0.318,,rg2 7eh,0.774
3204,0.524,33.0,0.053,,0.08199999999999999,,rg2 7hf,0.768
3205,0.109,7.0,0.025,,0.315,,rg2 7hr,0.6970000000000001
3206,0.56,37.0,0.084,,0.29100000000000004,,rg2 7df,0.768
3207,0.56,37.0,0.084,,0.29100000000000004,,rg2 7da,0.768
3208,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7hp,0.799
3209,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7hw,0.532
3210,0.106,,,,0.318,,rg2 7dy,0.774
3211,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7ht,0.799
3212,0.109,7.0,0.025,,0.315,,rg2 7hx,0.6970000000000001
3213,0.226,36.0,0.079,,0.081,,rg2 7ez,0.585
3214,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7hn,0.799
3215,0.055999999999999994,6.0,0.017,,0.335,,rg2 7jb,0.743
3216,0.56,37.0,0.084,,0.29100000000000004,,rg2 7hq,0.768
3217,0.25,6.0,0.017,,0.33899999999999997,,rg2 7jf,0.66
3218,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7jh,0.799
3219,0.109,7.0,0.025,,0.315,,rg2 7hu,0.6970000000000001
3220,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7jl,0.799
3221,0.524,33.0,0.053,,0.08199999999999999,,rg2 7hl,0.768
3222,0.25,6.0,0.017,,0.33899999999999997,,rg2 7jp,0.66
3223,0.56,37.0,0.084,,0.29100000000000004,,rg2 7je,0.768
3224,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7hh,0.799
3225,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7js,0.738
3226,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7jj,0.799
3227,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7hy,0.532
3228,0.524,33.0,0.053,,0.08199999999999999,,rg2 7jd,0.768
3229,0.302,4.0,0.015,,0.46299999999999997,,rg2 7ju,0.8140000000000001
3230,0.10300000000000001,3.0,0.008,,0.319,,rg2 7jw,0.6890000000000001
3231,0.163,4.0,0.01,,0.41200000000000003,,rg2 7ew,0.72
3232,0.055999999999999994,6.0,0.017,,0.335,,rg2 7la,0.743
3233,0.524,33.0,0.053,,0.08199999999999999,,rg2 7hb,0.768
3234,0.25,6.0,0.017,,0.33899999999999997,,rg2 7ja,0.66
3235,0.087,,,,0.35700000000000004,,rg2 7le,0.657
3236,0.56,37.0,0.084,,0.29100000000000004,,rg2 7dd,0.768
3237,0.109,7.0,0.025,,0.315,,rg2 7lg,0.6970000000000001
3238,0.055999999999999994,6.0,0.017,,0.335,,rg2 7lh,0.743
3239,0.055999999999999994,6.0,0.017,,0.335,,rg2 7ll,0.743
3240,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7jn,0.799
3241,0.39399999999999996,8.0,0.026000000000000002,,0.4,,rg2 7lp,0.799
3242,0.25,6.0,0.017,,0.33899999999999997,,rg2 7jr,0.66
3243,0.25,6.0,0.017,,0.33899999999999997,,rg2 7lr,0.66
3244,0.055999999999999994,6.0,0.017,,0.335,,rg2 7lj,0.743
3245,0.10300000000000001,3.0,0.008,,0.319,,rg2 7jg,0.6890000000000001
3246,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7lu,0.769
3247,0.25,6.0,0.017,,0.33899999999999997,,rg2 7jq,0.66
3248,0.087,,,,0.35700000000000004,,rg2 7hz,0.657
3249,0.14,10.0,0.023,,0.33899999999999997,,rg2 7nb,0.7020000000000001
3250,0.242,2.0,0.006,,0.408,,rg2 7na,0.758
3251,0.14,10.0,0.023,,0.33899999999999997,,rg2 7ne,0.7020000000000001
3252,0.14,10.0,0.023,,0.33899999999999997,,rg2 7nf,0.7020000000000001
3253,0.25,6.0,0.017,,0.33899999999999997,,rg2 7ng,0.66
3254,0.302,4.0,0.015,,0.46299999999999997,,rg2 7nj,0.8140000000000001
3255,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7nl,0.769
3256,0.14,10.0,0.023,,0.33899999999999997,,rg2 7ly,0.7020000000000001
3257,0.136,1.0,0.003,,0.39899999999999997,,rg2 7nr,0.752
3258,0.087,,,,0.35700000000000004,,rg2 7lb,0.657
3259,0.136,1.0,0.003,,0.39899999999999997,,rg2 7nt,0.752
3260,0.136,1.0,0.003,,0.39899999999999997,,rg2 7nu,0.752
3261,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7lz,0.769
3262,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7nx,0.738
3263,0.302,4.0,0.015,,0.46299999999999997,,rg2 7jt,0.8140000000000001
3264,0.113,,,,0.39,,rg2 7ny,0.737
3265,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7np,0.769
3266,0.14,10.0,0.023,,0.33899999999999997,,rg2 7nd,0.7020000000000001
3267,0.087,,,,0.35700000000000004,,rg2 7ld,0.657
3268,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7jx,0.738
3269,0.113,,,,0.39,,rg2 7pe,0.737
3270,0.136,1.0,0.003,,0.39899999999999997,,rg2 7nn,0.752
3271,0.055999999999999994,6.0,0.017,,0.335,,rg2 7pg,0.743
3272,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7pd,0.738
3273,0.087,,,,0.35700000000000004,,rg2 7lw,0.657
3274,0.067,,,,0.361,,rg2 7pj,0.809
3275,0.14,10.0,0.023,,0.33899999999999997,,rg2 7nh,0.7020000000000001
3276,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7ln,0.738
3277,0.102,7.0,0.021,,0.373,,rg2 7pq,0.653
3278,0.113,,,,0.39,,rg2 7pb,0.737
3279,0.381,6.0,0.016,,0.39,,rg2 7pt,0.752
3280,0.113,,,,0.39,,rg2 7pa,0.737
3281,0.136,1.0,0.003,,0.39899999999999997,,rg2 7ns,0.752
3282,0.055999999999999994,6.0,0.017,,0.335,,rg2 7jz,0.743
3283,0.35100000000000003,6.0,0.019,,0.47700000000000004,,rg2 7pw,0.7020000000000001
3284,0.136,3.0,0.01,,0.42200000000000004,,rg2 7pp,0.691
3285,0.087,,,,0.35700000000000004,,rg2 7px,0.657
3286,0.113,,,,0.39,,rg2 7pz,0.737
3287,0.067,,,,0.361,,rg2 7qb,0.809
3288,0.136,1.0,0.003,,0.39899999999999997,,rg2 7qe,0.752
3289,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7nw,0.769
3290,0.11,3.0,0.01,,0.33,,rg2 7qg,0.743
3291,0.087,,,,0.35700000000000004,,rg2 7jy,0.657
3292,0.381,6.0,0.016,,0.39,,rg2 7pr,0.752
3293,0.067,,,,0.361,,rg2 7qf,0.809
3294,0.11,3.0,0.01,,0.33,,rg2 7qn,0.743
3295,0.242,2.0,0.006,,0.408,,rg2 7lx,0.758
3296,0.08800000000000001,,,,0.259,,rg2 7qj,0.7440000000000001
3297,0.11,3.0,0.01,,0.33,,rg2 7qr,0.743
3298,0.11,3.0,0.01,,0.33,,rg2 7ql,0.743
3299,0.08800000000000001,,,,0.259,,rg2 7qq,0.7440000000000001
3300,0.113,,,,0.39,,rg2 7pf,0.737
3301,0.136,1.0,0.003,,0.39899999999999997,,rg2 7qd,0.752
3302,0.087,,,,0.35700000000000004,,rg2 7pl,0.657
3303,0.067,,,,0.361,,rg2 7qs,0.809
3304,0.14,3.0,0.01,,0.426,,rg2 7rd,0.732
3305,0.136,3.0,0.01,,0.42200000000000004,,rg2 7pu,0.691
3306,0.381,6.0,0.016,,0.39,,rg2 7ps,0.752
3307,0.165,1.0,0.004,,0.368,,rg2 7rf,0.696
3308,0.165,1.0,0.004,,0.368,,rg2 7ra,0.696
3309,0.087,,,,0.35700000000000004,,rg2 7py,0.657
3310,0.14,3.0,0.01,,0.426,,rg2 7rb,0.732
3311,0.08800000000000001,,,,0.259,,rg2 7qp,0.7440000000000001
3312,0.25,6.0,0.017,,0.33899999999999997,,rg2 7rp,0.66
3313,0.125,,,,0.44299999999999995,,rg2 7ph,0.7020000000000001
3314,0.165,1.0,0.004,,0.368,,rg2 7rh,0.696
3315,0.302,4.0,0.015,,0.46299999999999997,,rg2 7rr,0.8140000000000001
3316,0.064,1.0,0.004,,0.365,,rg2 7rq,0.731
3317,0.11,3.0,0.01,,0.33,,rg2 7qh,0.743
3318,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7ry,0.738
3319,0.08,2.0,0.006999999999999999,,0.28300000000000003,,rg2 7nz,0.769
3320,0.165,1.0,0.004,,0.368,,rg2 7rj,0.696
3321,0.102,7.0,0.021,,0.373,,rg2 7sa,0.653
3322,0.067,,,,0.361,,rg2 7sd,0.809
3323,0.067,,,,0.361,,rg2 7se,0.809
3324,0.102,7.0,0.021,,0.373,,rg2 7sb,0.653
3325,0.165,1.0,0.004,,0.368,,rg2 7re,0.696
3326,0.064,1.0,0.004,,0.365,,rg2 7sf,0.731
3327,0.102,7.0,0.021,,0.373,,rg2 7qt,0.653
3328,0.14,3.0,0.01,,0.426,,rg2 7sp,0.732
3329,0.102,7.0,0.021,,0.373,,rg2 7qa,0.653
3330,0.098,8.0,0.025,,0.43200000000000005,,rg2 7ss,0.7020000000000001
3331,0.067,,,,0.361,,rg2 7sj,0.809
3332,0.098,8.0,0.025,,0.43200000000000005,,rg2 7sr,0.7020000000000001
3333,0.102,7.0,0.021,,0.373,,rg2 7su,0.653
3334,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7rz,0.738
3335,0.136,3.0,0.01,,0.42200000000000004,,rg2 7sy,0.691
3336,0.11,3.0,0.01,,0.33,,rg2 7sg,0.743
3337,0.302,4.0,0.015,,0.46299999999999997,,rg2 7ru,0.8140000000000001
3338,0.242,2.0,0.006,,0.408,,rg2 7rs,0.758
3339,0.154,3.0,0.009000000000000001,,0.34299999999999997,,rg2 7rx,0.738
3340,0.10300000000000001,,,,0.31,,rg2 7te,0.58
3341,0.14800000000000002,2.0,0.005,,0.42700000000000005,,rg2 7tg,0.5920000000000001
3342,0.136,3.0,0.01,,0.42200000000000004,,rg2 7th,0.691
3343,0.381,6.0,0.016,,0.39,,rg2 7tn,0.752
3344,0.064,1.0,0.004,,0.365,,rg2 7rg,0.731
3345,0.14,3.0,0.01,,0.426,,rg2 7sw,0.732
3346,0.098,8.0,0.025,,0.43200000000000005,,rg2 7sz,0.7020000000000001
3347,0.25,6.0,0.017,,0.33899999999999997,,rg2 7rt,0.66
3348,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7tp,0.532
3349,0.071,6.0,0.024,,0.245,,rg2 7tu,0.652
3350,0.10800000000000001,10.0,0.03,,0.303,,rg2 7tx,0.527
3351,0.102,7.0,0.021,,0.373,,rg2 7sn,0.653
3352,0.10800000000000001,10.0,0.03,,0.303,,rg2 7ty,0.527
3353,0.42200000000000004,3.0,0.012,,0.505,,rg2 7pn,0.78
3354,0.136,3.0,0.01,,0.42200000000000004,,rg2 7ta,0.691
3355,0.136,3.0,0.01,,0.42200000000000004,,rg2 7tb,0.691
3356,0.071,6.0,0.024,,0.245,,rg2 7ts,0.652
3357,0.054000000000000006,,,,0.289,,rg2 7ue,0.507
3358,0.067,,,,0.361,,rg2 7sh,0.809
3359,0.054000000000000006,,,,0.289,,rg2 7ug,0.507
3360,0.067,,,,0.361,,rg2 7sl,0.809
3361,0.10800000000000001,10.0,0.03,,0.303,,rg2 7uh,0.527
3362,0.374,,,,0.767,,rg2 7wu,0.7090000000000001
3363,0.226,36.0,0.079,,0.081,,rg2 7rn,0.585
3364,0.102,7.0,0.021,,0.373,,rg2 7st,0.653
3365,0.433,3.0,0.012,,0.544,,rg2 7wx,0.644
3366,0.433,3.0,0.012,,0.544,,rg2 7wz,0.644
3367,0.433,3.0,0.012,,0.544,,rg2 7xj,0.644
3368,0.433,3.0,0.012,,0.544,,rg2 7wy,0.644
3369,0.381,6.0,0.016,,0.39,,rg2 7tr,0.752
3370,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7ua,0.532
3371,0.226,36.0,0.079,,0.081,,rg2 7xq,0.585
3372,0.071,6.0,0.024,,0.245,,rg2 7tz,0.652
3373,0.433,3.0,0.012,,0.544,,rg2 7ya,0.644
3374,0.102,7.0,0.021,,0.373,,rg2 7sx,0.653
3375,0.433,3.0,0.012,,0.544,,rg2 7ye,0.644
3376,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7uf,0.532
3377,0.055999999999999994,6.0,0.017,,0.335,,rg2 7yf,0.743
3378,0.433,3.0,0.012,,0.544,,rg2 7ww,0.644
3379,0.136,3.0,0.01,,0.42200000000000004,,rg2 7xs,0.691
3380,0.10800000000000001,10.0,0.03,,0.303,,rg2 7wa,0.527
3381,0.055999999999999994,6.0,0.017,,0.335,,rg2 7yl,0.743
3382,0.055999999999999994,6.0,0.017,,0.335,,rg2 7yn,0.743
3383,0.14800000000000002,5.0,0.013999999999999999,,0.395,,rg2 7ub,0.532
3384,0.10800000000000001,10.0,0.03,,0.303,,rg2 7wb,0.527
3385,0.136,3.0,0.01,,0.42200000000000004,,rg2 7yg,0.691
3386,0.071,6.0,0.024,,0.245,,rg2 7tw,0.652
3387,0.055999999999999994,6.0,0.017,,0.335,,rg2 7yt,0.743
3388,0.055999999999999994,6.0,0.017,,0.335,,rg2 7yj,0.743
3389,0.433,3.0,0.012,,0.544,,rg2 7yx,0.644
3390,0.136,3.0,0.01,,0.42200000000000004,,rg2 7yy,0.691
